numbers,valid,location
(971) 270-6540,True,Oregon
(513) 314-4023,True,Ohio
(687) 567-7305,False,n/a
(938) 574-4102,True,Alabama
(233) 651-5875,False,n/a
(877) 610-5397,True,n/a
(386) 901-3650,True,Florida
(632) 232-0453,False,n/a
(950) 268-3926,False,n/a
(796) 988-9602,False,n/a
(387) 238-6167,False,n/a
(942) 979-5275,False,n/a
(678) 659-1978,True,Georgia
(531) 815-0816,True,Nebraska
(899) 933-6327,False,n/a
(646) 688-9099,True,New York
(480) 971-8583,True,Arizona
(452) 217-0048,False,n/a
(287) 474-6623,False,n/a
(497) 545-5388,False,n/a
(713) 435-7309,True,Texas
(565) 940-7709,False,n/a
(698) 368-4369,False,n/a
(861) 641-8830,False,n/a
(544) 556-4782,True,n/a
(895) 318-7496,False,n/a
(348) 316-9937,False,n/a
(812) 889-3880,True,Indiana
(973) 325-7550,True,New Jersey
(643) 663-1730,False,n/a
(471) 909-5247,False,n/a
(996) 239-8739,False,n/a
(894) 445-6540,False,n/a
(314) 217-9652,True,Missouri
(912) 902-7132,True,Georgia
(346) 506-7562,True,Texas
(793) 428-6245,False,n/a
(991) 901-2055,False,n/a
(848) 234-8009,True,New Jersey
(802) 522-2065,True,Vermont
(611) 760-3054,False,n/a
(752) 454-5616,False,n/a
(719) 274-9560,True,Colorado
(328) 498-6560,False,n/a
(413) 398-8758,True,Massachusetts
(369) 970-6073,False,n/a
(586) 282-4537,True,Michigan
(855) 701-8117,True,n/a
(675) 245-6199,False,n/a
(858) 930-9244,True,California
(361) 717-7122,True,Texas
(954) 677-4646,True,Florida
(743) 407-4399,True,North Carolina
(533) 402-6083,True,n/a
(777) 710-8988,False,n/a
(650) 725-1500,True,California
(411) 201-0274,False,n/a
(685) 902-7324,False,n/a
(371) 632-2439,False,n/a
(201) 875-7982,True,New Jersey
(506) 493-0588,True,New Brunswick
(396) 235-2958,False,n/a
(826) 341-7935,False,n/a
(222) 279-5991,False,n/a
(301) 775-1354,True,Maryland
(320) 206-1221,True,Minnesota
(298) 849-4329,False,n/a
(396) 278-4481,False,n/a
(710) 614-3267,True,n/a
(208) 374-7240,True,Idaho
(422) 945-3820,False,n/a
(945) 366-2240,False,n/a
(724) 937-5058,True,Pennsylvania
(625) 917-7719,False,n/a
(866) 971-4163,True,n/a
(202) 739-5356,True,Washington D.C.
(785) 276-5526,True,Kansas
(563) 484-1766,True,Iowa
(575) 400-3558,True,New Mexico
(781) 728-8328,True,Massachusetts
(589) 915-6939,False,n/a
(476) 512-1603,False,n/a
(919) 205-7249,True,North Carolina
(392) 711-3335,False,n/a
(609) 215-1091,True,New Jersey
(812) 885-8852,True,Indiana
(435) 749-1661,True,Utah
(817) 922-0401,True,Texas
(396) 946-8961,False,n/a
(741) 710-2355,False,n/a
(482) 418-4436,False,n/a
(611) 654-8802,False,n/a
(902) 838-5745,True,Nova Scotia/Prince Edward Island
(288) 604-5329,False,n/a
(365) 867-2178,True,Ontario
(974) 424-3749,False,n/a
(905) 537-4783,True,n/a
(522) 207-9467,True,n/a
(605) 842-0172,True,South Dakota
(389) 993-0216,False,n/a
(254) 320-9464,True,Texas
(797) 830-6579,False,n/a
(580) 280-9183,True,Oklahoma
(325) 384-2018,True,Texas
(364) 215-6814,True,Kentucky
(642) 548-9732,False,n/a
(559) 714-0985,True,California
(504) 533-9271,True,Louisiana
(799) 956-3393,False,n/a
(230) 982-5809,False,n/a
(254) 863-4662,True,Texas
(901) 907-3499,True,Tennessee
(451) 264-2202,False,n/a
(971) 331-4509,True,Oregon
(440) 829-7816,True,Ohio
(569) 384-2630,False,n/a
(536) 823-9252,False,n/a
(631) 446-9704,True,New York
(845) 363-8595,True,New York
(996) 939-1664,False,n/a
(889) 282-3043,False,n/a
(868) 831-6030,False,n/a
(716) 996-8008,True,New York
(668) 424-2333,False,n/a
(294) 497-6934,False,n/a
(205) 996-0770,True,Alabama
(885) 567-8813,False,n/a
(394) 486-8032,False,n/a
(551) 286-0277,True,New Jersey
(364) 406-3479,True,Kentucky
(839) 446-4571,False,n/a
(499) 234-2323,False,n/a
(665) 890-0407,False,n/a
(766) 627-4766,False,n/a
(704) 553-9243,True,North Carolina
(768) 803-5781,False,n/a
(262) 979-9812,True,Wisconsin
(753) 424-1830,False,n/a
(616) 610-5054,True,Michigan
(863) 721-0690,True,Florida
(704) 781-5772,True,North Carolina
(978) 785-0839,True,Massachusetts
(218) 286-3952,True,Minnesota
(544) 372-7067,True,n/a
(598) 449-3501,False,n/a
(395) 865-0359,False,n/a
(442) 456-6705,True,California
(962) 382-7108,False,n/a
(890) 559-0882,False,n/a
(973) 504-0594,True,New Jersey
(960) 806-4458,False,n/a
(728) 334-0782,False,n/a
(797) 549-9110,False,n/a
(554) 214-0549,False,n/a
(290) 503-1654,False,n/a
(582) 466-0577,False,n/a
(726) 575-3093,True,"San Antonio, TX"
(882) 710-9854,False,n/a
(690) 600-0370,False,n/a
(541) 307-1110,True,Oregon
(508) 824-7216,True,Massachusetts
(507) 896-3950,True,Minnesota
(631) 652-4648,True,New York
(461) 773-2783,False,n/a
(704) 930-8229,True,North Carolina
(547) 209-9975,False,n/a
(286) 287-9623,False,n/a
(370) 684-7267,False,n/a
(589) 234-9117,False,n/a
(635) 272-3681,False,n/a
(973) 996-8147,True,New Jersey
(399) 339-2667,False,n/a
(234) 437-2744,True,Ohio
(429) 263-2167,False,n/a
(711) 628-6475,False,n/a
(319) 867-0293,True,Iowa
(746) 428-1984,False,n/a
(530) 473-2193,True,California
(996) 307-2215,False,n/a
(238) 583-7453,False,n/a
(555) 722-2802,False,n/a
(460) 523-9240,False,n/a
(794) 630-7762,False,n/a
(776) 604-8199,False,n/a
(232) 525-4143,False,n/a
(720) 752-8037,True,Colorado
(920) 854-3935,True,Wisconsin
(285) 748-8486,False,n/a
(771) 481-7829,False,n/a
(509) 848-4788,True,Washington State
(994) 894-1707,False,n/a
(456) 682-4695,False,n/a
(404) 392-3831,True,Georgia
(531) 966-7790,True,Nebraska
(594) 995-2474,False,n/a
(860) 478-7810,True,Connecticut
(414) 286-6642,True,Wisconsin
(702) 657-3988,True,Nevada
(502) 639-6409,True,Kentucky
(461) 910-7944,False,n/a
(992) 283-8165,False,n/a
(942) 470-9336,False,n/a
(268) 485-8018,False,n/a
(459) 781-7111,False,n/a
(313) 580-9603,True,Michigan
(282) 990-1890,False,n/a
(866) 727-3286,True,n/a
(582) 865-2932,False,n/a
(966) 608-4176,False,n/a
(707) 610-6304,True,California
(631) 626-5804,True,New York
(751) 384-4799,False,n/a
(865) 929-5113,True,Tennessee
(854) 346-7924,True,Ohio
(366) 518-6946,False,n/a
(224) 340-7427,True,Illinois
(379) 367-5613,False,n/a
(968) 551-5834,False,n/a
(815) 782-1661,True,Illinois
(906) 917-4532,True,Michigan
(954) 221-2343,True,Florida
(706) 381-2805,True,Georgia
(447) 970-5168,False,n/a
(862) 358-1956,True,New Jersey
(233) 965-8459,False,n/a
(750) 504-0940,False,n/a
(884) 714-1443,False,n/a
(462) 897-2708,False,n/a
(778) 278-7165,True,British Columbia
(913) 933-7348,True,Kansas
(620) 320-2152,True,Kansas
(996) 755-0232,False,n/a
(462) 943-4244,False,n/a
(316) 449-7680,True,Kansas
(373) 856-8146,False,n/a
(827) 663-0330,False,n/a
(632) 706-6488,False,n/a
(374) 766-0931,False,n/a
(200) 219-4369,False,n/a
(411) 320-5758,False,n/a
(942) 527-9579,False,n/a
(575) 269-8846,True,New Mexico
(663) 959-5371,False,n/a
(998) 775-0745,False,n/a
(441) 595-2893,True,n/a
(840) 802-0533,False,n/a
(204) 525-9378,True,Manitoba
(943) 565-0844,False,n/a
(981) 696-7184,False,n/a
(834) 444-5456,False,n/a
(761) 496-9321,False,n/a
(906) 842-3613,True,Michigan
(575) 835-2921,True,New Mexico
(355) 442-4963,False,n/a
(918) 639-7469,True,Oklahoma
(257) 673-4135,False,n/a
(592) 657-6217,False,n/a
(806) 887-2594,True,Texas
(779) 979-7412,True,Illinois
(966) 560-2682,False,n/a
(349) 293-0816,False,n/a
(698) 723-9564,False,n/a
(922) 634-7667,False,n/a
(758) 442-3827,False,n/a
(863) 701-0858,True,Florida
(965) 759-3159,False,n/a
(881) 287-3770,False,n/a
(545) 686-6721,False,n/a
(531) 432-2271,True,Nebraska
(831) 382-9608,True,California
(341) 954-9418,True,California
(670) 330-5814,False,n/a
(269) 869-8270,True,Michigan
(293) 697-1547,False,n/a
(699) 883-6929,False,n/a
(883) 692-0920,False,n/a
(222) 563-8353,False,n/a
(284) 609-5802,False,n/a
(335) 234-8862,False,n/a
(689) 668-5740,True,Florida
(999) 810-3369,False,n/a
(318) 320-4437,True,Louisiana
(314) 841-0731,True,Missouri
(271) 338-4610,False,n/a
(257) 678-7043,False,n/a
(381) 632-6666,False,n/a
(546) 491-1508,False,n/a
(745) 754-3117,False,n/a
(920) 541-8102,True,Wisconsin
(267) 988-9658,True,Pennsylvania
(599) 824-1248,False,n/a
(622) 812-6483,True,n/a
(242) 732-8690,False,n/a
(227) 673-7465,False,n/a
(271) 416-2427,False,n/a
(943) 319-6973,False,n/a
(988) 269-8715,False,n/a
(983) 269-2564,False,n/a
(752) 901-3027,False,n/a
(806) 649-7445,True,Texas
(976) 288-1790,False,n/a
(576) 433-4445,False,n/a
(301) 476-5416,True,Maryland
(569) 712-0253,False,n/a
(551) 257-5088,True,New Jersey
(712) 613-4713,True,Iowa
(889) 704-0043,False,n/a
(765) 356-9107,True,Indiana
(419) 840-1006,True,Ohio
(217) 952-7589,True,Illinois
(787) 603-7677,True,n/a
(846) 859-0116,False,n/a
(376) 732-5326,False,n/a
(973) 830-2680,True,New Jersey
(220) 379-4737,True,Ohio
(682) 276-8106,True,Texas
(852) 816-9643,False,n/a
(227) 585-8876,False,n/a
(888) 757-4383,True,n/a
(284) 655-7442,False,n/a
(897) 524-6593,False,n/a
(885) 624-4446,False,n/a
(253) 778-4163,True,Washington State
(812) 516-9048,True,Indiana
(667) 336-6988,True,Maryland
(687) 301-7170,False,n/a
(449) 495-8035,False,n/a
(316) 320-7341,True,Kansas
(348) 703-1523,False,n/a
(854) 976-5564,True,Ohio
(357) 918-0973,False,n/a
(528) 428-5526,False,n/a
(714) 723-5141,True,California
(747) 399-4525,True,California
(460) 802-4446,False,n/a
(971) 896-2273,True,Oregon
(564) 663-0187,True,Washington State
(646) 766-0555,True,New York
(858) 382-5548,True,California
(379) 779-6649,False,n/a
(660) 413-8325,True,Missouri
(920) 243-1614,True,Wisconsin
(211) 228-5649,False,n/a
(252) 709-9427,True,North Carolina
(702) 899-0903,True,Nevada
(307) 705-1019,True,Wyoming
(361) 389-7016,True,Texas
(500) 501-3931,True,n/a
(783) 406-0894,False,n/a
(632) 785-3033,False,n/a
(299) 743-2607,False,n/a
(211) 846-4545,False,n/a
(625) 872-5475,False,n/a
(507) 896-4354,True,Minnesota
(474) 586-4586,False,n/a
(444) 998-8595,False,n/a
(279) 758-4829,True,California
(251) 809-0371,True,Alabama
(624) 859-8448,False,n/a
(549) 724-3985,False,n/a
(928) 798-7940,True,Arizona
(907) 562-4373,True,Alaska
(765) 958-8427,True,Indiana
(844) 891-8000,True,n/a
(702) 707-6739,True,Nevada
(937) 586-5954,True,Ohio
(443) 569-9235,True,Maryland
(263) 994-2318,False,n/a
(309) 519-7529,True,Illinois
(452) 693-5151,False,n/a
(700) 563-4021,False,n/a
(956) 236-6461,True,Texas
(841) 452-3356,False,n/a
(410) 761-3861,True,Maryland
(840) 600-5274,False,n/a
(642) 330-6124,False,n/a
(544) 283-4953,True,n/a
(398) 353-3544,False,n/a
(903) 365-2303,True,Texas
(753) 433-2996,False,n/a
(292) 619-3078,False,n/a
(233) 278-2005,False,n/a
(473) 485-5035,False,n/a
(910) 731-0888,True,North Carolina
(613) 632-5328,True,Ontario
(547) 492-7588,False,n/a
(887) 346-5661,False,n/a
(439) 229-6479,False,n/a
(967) 422-5996,False,n/a
(578) 946-8485,False,n/a
(929) 973-0099,True,New York
(242) 402-5909,False,n/a
(691) 323-6126,False,n/a
(496) 471-5589,False,n/a
(587) 625-7977,True,Alberta
(861) 475-9660,False,n/a
(239) 540-3149,True,Florida
(740) 669-4593,True,Ohio
(444) 947-2493,False,n/a
(973) 899-3392,True,New Jersey
(882) 455-0831,False,n/a
(460) 857-6356,False,n/a
(231) 514-3779,True,Michigan
(281) 802-6303,True,Texas
(824) 614-8869,False,n/a
(389) 487-5943,False,n/a
(258) 297-8261,False,n/a
(206) 769-7759,True,Washington State
(451) 954-2650,False,n/a
(250) 423-9320,True,British Columbia
(313) 475-8965,True,Michigan
(512) 617-3020,True,Texas
(950) 978-1576,False,n/a
(440) 740-3937,True,Ohio
(992) 764-4201,False,n/a
(511) 935-2586,False,n/a
(834) 219-4732,False,n/a
(360) 877-8267,True,Washington State
(906) 706-2987,True,Michigan
(373) 976-0060,False,n/a
(826) 818-3550,False,n/a
(378) 620-9360,False,n/a
(937) 319-0723,True,Ohio
(750) 518-9566,False,n/a
(323) 551-3810,True,California
(512) 824-9369,True,Texas
(201) 932-1224,True,New Jersey
(493) 266-7537,False,n/a
(996) 690-2734,False,n/a
(589) 426-8091,False,n/a
(258) 644-9529,False,n/a
(575) 623-1484,True,New Mexico
(319) 573-4273,True,Iowa
(586) 802-4307,True,Michigan
(501) 806-7291,True,Arkansas
(460) 638-5167,False,n/a
(411) 423-3795,False,n/a
(288) 631-1214,False,n/a
(878) 697-0945,True,Pennsylvania
(596) 976-8811,False,n/a
(282) 704-6290,False,n/a
(985) 454-8781,True,Louisiana
(889) 541-0607,False,n/a
(750) 331-4285,False,n/a
(475) 987-0069,True,Connecticut
(314) 718-7377,True,Missouri
(939) 749-2386,True,n/a
(235) 728-3486,False,n/a
(666) 392-1543,False,n/a
(647) 243-1135,True,Ontario
(306) 741-9809,True,Saskatchewan
(900) 511-5250,True,n/a
(532) 233-3555,False,n/a
(649) 328-5616,False,n/a
(678) 821-3628,True,Georgia
(807) 822-0421,True,Ontario
(425) 425-9033,True,Washington State
(377) 538-5313,False,n/a
(420) 819-7445,False,n/a
(820) 552-2387,True,California
(771) 703-4405,False,n/a
(887) 501-7686,False,n/a
(624) 603-6332,False,n/a
(883) 691-9059,False,n/a
(877) 449-8523,True,n/a
(408) 427-0791,True,California
(327) 246-9291,False,n/a
(350) 598-9856,False,n/a
(422) 382-9906,False,n/a
(590) 347-1788,False,n/a
(411) 875-8776,False,n/a
(483) 550-8947,False,n/a
(676) 525-0281,False,n/a
(925) 341-6738,True,California
(467) 488-1377,False,n/a
(378) 759-2987,False,n/a
(563) 582-4467,True,Iowa
(633) 434-7447,False,n/a
(913) 786-6829,True,Kansas
(866) 647-5014,True,n/a
(956) 897-6064,True,Texas
(715) 915-1609,True,Wisconsin
(547) 727-5165,False,n/a
(890) 949-8678,False,n/a
(239) 844-2208,True,Florida
(892) 435-9124,False,n/a
(937) 726-8110,True,Ohio
(564) 206-7168,True,Washington State
(701) 310-4232,True,North Dakota
(819) 350-3497,True,Quebec
(765) 506-5503,True,Indiana
(826) 354-9583,False,n/a
(346) 568-5135,True,Texas
(828) 258-0646,True,North Carolina
(588) 839-3418,True,n/a
(386) 240-8283,True,Florida
(492) 525-6623,False,n/a
(958) 721-4358,False,n/a
(692) 307-5495,False,n/a
(705) 734-7710,True,Ontario
(989) 861-9479,True,Michigan
(932) 202-5562,False,n/a
(391) 372-0155,False,n/a
(398) 448-4790,False,n/a
(240) 300-4283,True,Maryland
(941) 842-5023,True,Florida
(691) 782-9752,False,n/a
(571) 244-2957,True,Virginia
(572) 632-7177,False,n/a
(557) 982-6560,False,n/a
(558) 494-2162,False,n/a
(770) 545-1423,True,Georgia
(486) 526-0215,False,n/a
(817) 273-8288,True,Texas
(225) 746-4644,True,Louisiana
(495) 861-5279,False,n/a
(983) 834-1427,False,n/a
(447) 504-9831,False,n/a
(830) 567-7494,True,Texas
(948) 899-3238,False,n/a
(651) 450-8015,True,Minnesota
(988) 532-5228,False,n/a
(632) 350-7413,False,n/a
(626) 752-9730,True,California
(709) 828-0244,True,Newfoundland and Labrador
(694) 296-3126,False,n/a
(777) 595-6555,False,n/a
(355) 783-1225,False,n/a
(967) 555-4101,False,n/a
(779) 841-4288,True,Illinois
(778) 213-9468,True,British Columbia
(958) 207-7100,False,n/a
(646) 547-9340,True,New York
(389) 388-7127,False,n/a
(512) 317-6779,True,Texas
(849) 304-1176,True,n/a
(288) 349-0228,False,n/a
(633) 609-6492,False,n/a
(945) 708-4844,False,n/a
(517) 859-1022,True,Michigan
(322) 612-0922,False,n/a
(355) 354-3815,False,n/a
(433) 529-5000,False,n/a
(203) 526-2210,True,Connecticut
(852) 722-6015,False,n/a
(832) 498-3202,True,Texas
(947) 459-6646,True,Michigan
(705) 858-0770,True,Ontario
(616) 576-8741,True,Michigan
(518) 905-1941,True,New York
(432) 698-7158,True,Texas
(925) 849-9726,True,California
(799) 966-2703,False,n/a
(695) 987-4193,False,n/a
(583) 424-2379,False,n/a
(646) 674-3281,True,New York
(532) 809-3607,False,n/a
(899) 320-1100,False,n/a
(374) 648-3215,False,n/a
(548) 666-5046,True,Ontario
(209) 644-4625,True,California
(903) 581-1932,True,Texas
(402) 587-0328,True,Nebraska
(544) 426-7668,True,n/a
(428) 341-1907,False,n/a
(518) 250-3621,True,New York
(746) 455-1742,False,n/a
(836) 750-1323,False,n/a
(681) 882-3744,True,West Virginia
(543) 925-4005,False,n/a
(744) 428-5292,False,n/a
(516) 580-6739,True,New York
(993) 695-4336,False,n/a
(525) 257-8827,False,n/a
(392) 206-4000,False,n/a
(655) 578-9826,False,n/a
(282) 238-9503,False,n/a
(556) 572-0563,False,n/a
(504) 648-6954,True,Louisiana
(976) 622-4038,False,n/a
(936) 620-9466,True,Texas
(342) 736-4960,False,n/a
(866) 845-8042,True,n/a
(272) 444-0902,True,Pennsylvania
(515) 317-4831,True,Iowa
(828) 890-6628,True,North Carolina
(732) 742-4325,True,New Jersey
(538) 291-4193,False,n/a
(893) 225-1751,False,n/a
(263) 469-6831,False,n/a
(674) 377-0587,False,n/a
(914) 755-0746,True,New York
(585) 206-9911,True,New York
(716) 421-8185,True,New York
(553) 789-5052,False,n/a
(515) 268-1740,True,Iowa
(215) 798-5261,True,Pennsylvania
(977) 875-2257,False,n/a
(911) 451-7669,False,n/a
(846) 359-8625,False,n/a
(280) 710-3253,False,n/a
(600) 993-5743,True,n/a
(799) 378-2567,False,n/a
(886) 362-9510,False,n/a
(891) 283-6823,False,n/a
(383) 474-7054,False,n/a
(388) 952-0811,False,n/a
(241) 563-7850,False,n/a
(734) 487-0151,True,Michigan
(378) 736-9301,False,n/a
(564) 611-9555,True,Washington State
(390) 374-1162,False,n/a
(803) 609-0850,True,South Carolina
(479) 763-9298,True,Arkansas
(795) 801-4948,False,n/a
(546) 815-0630,False,n/a
(555) 501-1578,False,n/a
(790) 563-3489,False,n/a
(359) 934-0686,False,n/a
(331) 362-6206,True,Illinois
(383) 230-5592,False,n/a
(860) 374-4804,True,Connecticut
(393) 546-4333,False,n/a
(387) 719-5978,False,n/a
(623) 328-9819,True,Arizona
(955) 832-5552,False,n/a
(713) 320-6537,True,Texas
(386) 558-4702,True,Florida
(584) 962-7468,False,n/a
(840) 690-8075,False,n/a
(272) 506-3446,True,Pennsylvania
(655) 383-7319,False,n/a
(967) 997-7054,False,n/a
(855) 307-0468,True,n/a
(357) 431-6762,False,n/a
(568) 895-5940,False,n/a
(376) 239-3242,False,n/a
(222) 758-6336,False,n/a
(254) 784-4103,True,Texas
(692) 495-5023,False,n/a
(425) 671-4132,True,Washington State
(364) 340-9836,True,Kentucky
(255) 492-3639,False,n/a
(969) 514-7350,False,n/a
(244) 615-0331,False,n/a
(343) 937-9903,True,Ontario
(820) 998-1522,True,California
(339) 314-5031,True,Massachusetts
(692) 686-2169,False,n/a
(265) 561-8371,False,n/a
(997) 860-1863,False,n/a
(765) 584-2270,True,Indiana
(352) 429-1586,True,Florida
(388) 956-7310,False,n/a
(455) 790-6191,False,n/a
(983) 279-3256,False,n/a
(326) 843-4842,False,n/a
(526) 683-4627,False,n/a
(427) 233-2907,False,n/a
(795) 869-3240,False,n/a
(848) 394-6272,True,New Jersey
(876) 754-5850,True,n/a
(648) 539-8630,False,n/a
(937) 998-6883,True,Ohio
(363) 869-1299,False,n/a
(960) 427-0742,False,n/a
(740) 485-2581,True,Ohio
(396) 580-5996,False,n/a
(904) 611-1964,True,Florida
(448) 388-9522,False,n/a
(979) 559-5318,True,Texas
(244) 840-4013,False,n/a
(240) 727-5504,True,Maryland
(207) 227-0016,True,Maine
(248) 945-9201,True,Michigan
(416) 447-0390,True,Ontario
(851) 352-7163,False,n/a
(932) 707-6957,False,n/a
(951) 908-2034,True,California
(907) 632-8996,True,Alaska
(598) 216-5244,False,n/a
(741) 302-4569,False,n/a
(206) 557-1525,True,Washington State
(526) 856-1663,False,n/a
(454) 233-1065,False,n/a
(868) 732-0941,True,n/a
(793) 698-1375,False,n/a
(631) 356-6747,True,New York
(656) 403-0393,False,n/a
(840) 894-6575,False,n/a
(888) 332-3160,True,n/a
(222) 415-5642,False,n/a
(690) 844-7979,False,n/a
(228) 225-2049,True,Mississippi
(509) 444-0543,True,Washington State
(225) 721-1268,True,Louisiana
(582) 256-2902,False,n/a
(624) 651-9820,False,n/a
(931) 533-6076,True,Tennessee
(615) 555-4625,True,Tennessee
(673) 817-3376,False,n/a
(698) 651-1977,False,n/a
(941) 778-6131,True,Florida
(204) 666-7579,True,Manitoba
(624) 319-2402,False,n/a
(661) 544-8498,True,California
(976) 787-5994,False,n/a
(688) 947-4161,False,n/a
